query_path,query_image,query_label,rank,base_path,base_image,base_label,similarity,is_relevant
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,17,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-7nhaxw6l8sf8yl.jpg,ty-7nhaxw6l8sf8yl.jpg,ty,0.8583568334579468,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,18,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-4d0b72c71f794c6a2728efecc03f42c.jpg,ty-4d0b72c71f794c6a2728efecc03f42c.jpg,ty,0.8580204844474792,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,19,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-zjybjtuty030506006.jpg,ty-zjybjtuty030506006.jpg,ty,0.8574752807617188,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,20,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-zkjcds153468.jpg,ty-zkjcds153468.jpg,ty,0.8513907194137573,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,21,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-cbdjsbrb453.jpg,ty-cbdjsbrb453.jpg,ty,0.8507465720176697,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,22,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-sii29jnsuwh.jpg,ty-sii29jnsuwh.jpg,ty,0.8502744436264038,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,23,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-8erobd2ys6i9q.jpg,ty-8erobd2ys6i9q.jpg,ty,0.849765419960022,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,24,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-mj9zl864vb.jpg,ty-mj9zl864vb.jpg,ty,0.8494771122932434,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,25,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-H4J7K2L9M1N6Q8.png,ty-H4J7K2L9M1N6Q8.png,ty,0.8462826013565063,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,26,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-mda342.jpg,ty-mda342.jpg,ty,0.8456157445907593,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,27,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xgfafd54612000.jpg,ty-xgfafd54612000.jpg,ty,0.8441839218139648,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,28,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-mLQl9hQRVGgBaS.jpg,ty-mLQl9hQRVGgBaS.jpg,ty,0.8426228165626526,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,29,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-815be72c1e27b7dfb5c4ea7aeda3aa5.jpg,ty-815be72c1e27b7dfb5c4ea7aeda3aa5.jpg,ty,0.8423810005187988,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,30,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-v2VHSmgehkUi2v.jpg,ty-v2VHSmgehkUi2v.jpg,ty,0.8421387672424316,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,31,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-jw9274.png,ty-jw9274.png,ty,0.8391335010528564,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,32,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-sfbdfnbdgb.jpg,ty-sfbdfnbdgb.jpg,ty,0.8377054929733276,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,33,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-pasdjoi4001657.png,ty-pasdjoi4001657.png,ty,0.8362330198287964,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,34,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-23hbhu58.jpg,ty-23hbhu58.jpg,ty,0.8360536098480225,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,35,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-32a626412bc3636c5542d64f1b23c16.jpg,ty-32a626412bc3636c5542d64f1b23c16.jpg,ty,0.8359811305999756,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,36,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-C4D8E1F5G7H2J9.png,ty-C4D8E1F5G7H2J9.png,ty,0.8341015577316284,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,37,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-feefb3962bf0db0718c545a0a8186b56.jpg,ty-feefb3962bf0db0718c545a0a8186b56.jpg,ty,0.8336915969848633,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,38,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-20fe5a8eb25ce5bea017896d2798dc5.jpg,ty-20fe5a8eb25ce5bea017896d2798dc5.jpg,ty,0.8333706855773926,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,39,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-seisld7.jpg,ty-seisld7.jpg,ty,0.8333513736724854,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,40,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-8wxas22ds.jpg,ty-8wxas22ds.jpg,ty,0.8328850269317627,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,41,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xaposjl4001712.png,ty-xaposjl4001712.png,ty,0.8313813209533691,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,42,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-fwhwf82481.png,ty-fwhwf82481.png,ty,0.8308924436569214,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,43,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-dkmjnknkjjhkj.jpg,ty-dkmjnknkjjhkj.jpg,ty,0.8308800458908081,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,44,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xcllnsd78.jpg,ty-xcllnsd78.jpg,ty,0.8300491571426392,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,45,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-sdvsv1s651sf.jpg,ty-sdvsv1s651sf.jpg,ty,0.8300491571426392,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,46,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-1559sagc1.jpg,ty-1559sagc1.jpg,ty,0.8300491571426392,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,47,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-shkl5c2b3w6h2m.jpg,ty-shkl5c2b3w6h2m.jpg,ty,0.8296396732330322,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,48,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-dakjbfoa.jpg,ty-dakjbfoa.jpg,ty,0.828026533126831,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,49,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-gigi00.png,ty-gigi00.png,ty,0.8273640871047974,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,50,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-93igi9vb1y205y.jpg,ty-93igi9vb1y205y.jpg,ty,0.8267357349395752,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,51,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-20250506195024.jpg,ty-20250506195024.jpg,ty,0.8259734511375427,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,52,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-a0xk18cadff8l0.jpg,ty-a0xk18cadff8l0.jpg,ty,0.8258613348007202,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,53,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-sjk39ekiskwiw.jpg,ty-sjk39ekiskwiw.jpg,ty,0.8247076869010925,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,54,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-dd1369d25f9d2ee7d26dc3e32b3417d.jpg,ty-dd1369d25f9d2ee7d26dc3e32b3417d.jpg,ty,0.8246246576309204,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,55,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xgfafd54612130.png,ty-xgfafd54612130.png,ty,0.8245406150817871,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,56,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xcvht7823.jpg,ty-xcvht7823.jpg,ty,0.823642373085022,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,57,D:\BJTU_CV_Exp2\dataset\base\BJTU\jx-8dhiemmu7hc3.jpg,jx-8dhiemmu7hc3.jpg,jx,0.8230148553848267,0
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,58,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-jidzmv8790.jpg,ty-jidzmv8790.jpg,ty,0.8226479291915894,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,59,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-FsRUcZ9vzG49Ym.jpg,ty-FsRUcZ9vzG49Ym.jpg,ty,0.8218770027160645,1
D:\BJTU_CV_Exp2\dataset\query\ty-xxww2.png,ty-xxww2.png,ty,60,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-awjtgc1wdhfhe.jpg,ty-awjtgc1wdhfhe.jpg,ty,0.8217897415161133,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,1,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-20250506103309.jpg,ty-20250506103309.jpg,ty,0.9209267497062683,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,2,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-hew8d9w3h.jpg,ty-hew8d9w3h.jpg,ty,0.9156754016876221,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,3,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-cma584.jpg,ty-cma584.jpg,ty,0.9134701490402222,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,4,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-7j8k9l0m1n2o.jpg,ty-7j8k9l0m1n2o.jpg,ty,0.9100035429000854,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,5,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-sfbdndghbn.jpg,ty-sfbdndghbn.jpg,ty,0.908338725566864,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,6,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-7yghnbv450.jpg,ty-7yghnbv450.jpg,ty,0.9067714214324951,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,7,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-zjybjtu030506030.jpg,ty-zjybjtu030506030.jpg,ty,0.894798219203949,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,8,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-20260511140028_141_105(1).jpg,ty-20260511140028_141_105(1).jpg,ty,0.8906811475753784,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,9,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-20250506195028.jpg,ty-20250506195028.jpg,ty,0.8898805975914001,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,10,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-hi44777.jpg,ty-hi44777.jpg,ty,0.8862700462341309,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,11,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-1d2e3f4g5h6i.jpeg,ty-1d2e3f4g5h6i.jpeg,ty,0.8833968043327332,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,12,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-65rtvgbcfndebbirt56ouy.png,ty-65rtvgbcfndebbirt56ouy.png,ty,0.8833492994308472,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,13,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-sfsdv427823.png,ty-sfsdv427823.png,ty,0.8833492994308472,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,14,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-as989y5jdhfg7tguiw.jpg,ty-as989y5jdhfg7tguiw.jpg,ty,0.8833053112030029,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,15,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-a974bccb1721943fab7b3cf99fde62d.jpg,ty-a974bccb1721943fab7b3cf99fde62d.jpg,ty,0.8825674057006836,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,16,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-20260511140029_142_105(1).jpg,ty-20260511140029_142_105(1).jpg,ty,0.8727291822433472,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,17,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-4d0b72c71f794c6a2728efecc03f42c.jpg,ty-4d0b72c71f794c6a2728efecc03f42c.jpg,ty,0.867024302482605,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,18,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-rtubvx.jpg,ty-rtubvx.jpg,ty,0.8658319711685181,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,19,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-clp9823264375.png,ty-clp9823264375.png,ty,0.8652597069740295,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,20,D:\BJTU_CV_Exp2\dataset\base\BJTU\tsg-F7H9J2L4Q6S8U1W3.png,tsg-F7H9J2L4Q6S8U1W3.png,tsg,0.859192430973053,0
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,21,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xaposjl4001712.png,ty-xaposjl4001712.png,ty,0.8569865226745605,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,22,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-cbdjsbrb453.jpg,ty-cbdjsbrb453.jpg,ty,0.856781005859375,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,23,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-shkl5c2b3w6h2m.jpg,ty-shkl5c2b3w6h2m.jpg,ty,0.8566506505012512,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,24,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-20fe5a8eb25ce5bea017896d2798dc5.jpg,ty-20fe5a8eb25ce5bea017896d2798dc5.jpg,ty,0.8566257953643799,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,25,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-cad231.jpg,ty-cad231.jpg,ty,0.8566092848777771,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,26,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-09iujhgyjfgncgf.png,ty-09iujhgyjfgncgf.png,ty,0.8564625978469849,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,27,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-tyfhvb5647.png,ty-tyfhvb5647.png,ty,0.8560497760772705,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,28,D:\BJTU_CV_Exp2\dataset\base\BJTU\yf-8fc3c3a7338acc.jpg,yf-8fc3c3a7338acc.jpg,yf,0.8559547662734985,0
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,29,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-sfbdfnbdgb.jpg,ty-sfbdfnbdgb.jpg,ty,0.8548749685287476,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,30,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-f9e8d7c6b5a4z3x2.jpg,ty-f9e8d7c6b5a4z3x2.jpg,ty,0.8544905185699463,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,31,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-bbed6f7d8166bb78d1e6b89b3eab033.jpg,ty-bbed6f7d8166bb78d1e6b89b3eab033.jpg,ty,0.8537796139717102,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,32,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-vudf8znzkb.jpg,ty-vudf8znzkb.jpg,ty,0.8532352447509766,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,33,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-15151sdvsd.jpg,ty-15151sdvsd.jpg,ty,0.8532352447509766,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,34,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-zqw1wa.jpg,ty-zqw1wa.jpg,ty,0.8532352447509766,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,35,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-wukv5e406jnu5t.jpg,ty-wukv5e406jnu5t.jpg,ty,0.8532352447509766,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,36,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xcvht7823.jpg,ty-xcvht7823.jpg,ty,0.8521673083305359,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,37,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-29374960c2317eca424abd4fbe3d585c.jpg,ty-29374960c2317eca424abd4fbe3d585c.jpg,ty,0.851525068283081,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,38,D:\BJTU_CV_Exp2\dataset\base\BJTU\jx-h0JN134q1Fg1jBo.jpg,jx-h0JN134q1Fg1jBo.jpg,jx,0.8507002592086792,0
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,39,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-mda342.jpg,ty-mda342.jpg,ty,0.850675106048584,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,40,D:\BJTU_CV_Exp2\dataset\base\util_pic\new_000898.jpg,new_000898.jpg,new,0.8488835096359253,0
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,41,D:\BJTU_CV_Exp2\dataset\base\BJTU\yf-202505061033021.jpg,yf-202505061033021.jpg,yf,0.8476458787918091,0
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,42,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-2uhj4.jpg,ty-2uhj4.jpg,ty,0.8446250557899475,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,43,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xareweanitemgirlquitplaying857.jpg,ty-xareweanitemgirlquitplaying857.jpg,ty,0.8437134623527527,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,44,D:\BJTU_CV_Exp2\dataset\base\BJTU\sy-bejbsa02398498.png,sy-bejbsa02398498.png,sy,0.8430077433586121,0
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,45,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-1554pakoyv.jpg,ty-1554pakoyv.jpg,ty,0.8422837257385254,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,46,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-hvdzgu22041859.jpg,ty-hvdzgu22041859.jpg,ty,0.8422235250473022,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,47,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-815be72c1e27b7dfb5c4ea7aeda3aa5.jpg,ty-815be72c1e27b7dfb5c4ea7aeda3aa5.jpg,ty,0.8409171104431152,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,48,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-puy127.jpg,ty-puy127.jpg,ty,0.8405503630638123,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,49,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-mj9zl864vb.jpg,ty-mj9zl864vb.jpg,ty,0.8403998613357544,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,50,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-sii29jnsuwh.jpg,ty-sii29jnsuwh.jpg,ty,0.8394031524658203,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,51,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-a836a094ebd32f.jpg,ty-a836a094ebd32f.jpg,ty,0.8383874297142029,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,52,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-xgfafd54612001.jpg,ty-xgfafd54612001.jpg,ty,0.8383445143699646,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,53,D:\BJTU_CV_Exp2\dataset\base\BJTU\ty-f2a64699a39678c9b96e7d4b9fc20880.jpg,ty-f2a64699a39678c9b96e7d4b9fc20880.jpg,ty,0.8378676176071167,1
D:\BJTU_CV_Exp2\dataset\query\ty-yi9ouv6780bjntghdfkmcer.jpg,ty-yi9ouv6780bjntghdfkmcer.jpg,ty,54,D:\BJTU_CV_Exp2\dataset\base\BJTU\yf-3r78gbbvzag.jpg,yf-3r78gbbvzag.jpg,yf,0.8370684385299683,0
